303,303.00,303.00
304,304.00,304.00
305,305.00,305.00
306,306.00,306.00
307,307.00,307.00
308,308.00,308.00
309,309.00,309.00
310,310.00,310.00
311,311.00,311.00
312,312.00,312.00
313,313.00,313.00
314,314.00,314.00
315,315.00,315.00
316,316.00,316.00
317,317.00,317.00
318,318.00,318.00
319,319.00,319.00
320,320.00,320.00
321,321.00,321.00
322,322.00,322.00
323,323.00,323.00
324,324.00,324.00
325,325.00,325.00
326,326.00,326.00
327,327.00,327.00
328,328.00,328.00
329,329.00,329.00
330,330.00,330.00
331,331.00,331.00
332,332.00,332.00
333,333.00,333.00
334,334.00,334.00
335,335.00,335.00
336,336.00,336.00
337,337.00,337.00
338,338.00,338.00
339,339.00,339.00
340,340.00,340.00
341,341.00,341.00
342,342.00,342.00
343,343.00,343.00
344,344.00,344.00
345,345.00,345.00
346,346.00,346.00
347,347.00,347.00
348,348.00,348.00
349,349.00,349.00
350,350.00,350.00
351,351.00,351.00
352,352.00,352.00
353,353.00,353.00
354,354.00,354.00
355,355.00,355.00
356,356.00,356.00
357,357.00,357.00
358,358.00,358.00
359,359.00,359.00
360,360.00,360.00
361,361.00,361.00
362,362.00,362.00
363,363.00,363.00
364,364.00,364.00
365,365.00,365.00
366,366.00,366.00
367,367.00,367.00
368,368.00,368.00
369,369.00,369.00
370,370.00,370.00
371,371.00,371.00
372,372.00,372.00
373,373.00,373.00
374,374.00,374.00
375,375.00,375.00
376,376.00,376.00
377,377.00,377.00
378,378.00,378.00
379,379.00,379.00
380,380.00,380.00
381,381.00,381.00
382,382.00,382.00
383,383.00,383.00
384,384.00,384.00
385,385.00,385.00
386,386.00,386.00
387,387.00,387.00
388,388.00,388.00
389,389.00,389.00
390,390.00,390.00
391,391.00,391.00
392,392.00,392.00
393,393.00,393.00
394,394.00,394.00
395,395.00,395.00
396,396.00,396.00
397,397.00,397.00
398,398.00,398.00
399,399.00,399.00
400,400.00,400.00
401,401.00,401.00
402,402.00,402.00
403,403.00,403.00
404,404.00,404.00
405,405.00,405.00
406,406.00,406.00
407,407.00,407.00
408,408.00,408.00
409,409.00,409.00
410,410.00,410.00
411,411.00,411.00
412,412.00,412.00
413,413.00,413.00
414,414.00,414.00
415,415.00,415.00
416,416.00,416.00
417,417.00,417.00
418,418.00,418.00
419,419.00,419.00
420,420.00,420.00
421,421.00,421.00
422,422.00,422.00
423,423.00,423.00
424,424.00,424.00
425,425.00,425.00
426,426.00,426.00
427,427.00,427.00
428,428.00,428.00
429,429.00,429.00
430,430.00,430.00
431,431.00,431.00
432,432.00,432.00
433,433.00,433.00
434,434.00,434.00
435,435.00,435.00
436,436.00,436.00
437,437.00,437.00
438,438.00,438.00
439,439.00,439.00
440,440.00,440.00
441,441.00,441.00
442,442.00,442.00
443,443.00,443.00
444,444.00,444.00
445,445.00,445.00
446,446.00,446.00
447,447.00,447.00
448,448.00,448.00
449,449.00,449.00
450,450.00,450.00
451,451.00,451.00
452,452.00,452.00
453,453.00,453.00
454,454.00,454.00
455,455.00,455.00
456,456.00,456.00
457,457.00,457.00
458,458.00,458.00
459,459.00,459.00
460,460.00,460.00
461,461.00,461.00
462,462.00,462.00
463,463.00,463.00
464,464.00,464.00
465,465.00,465.00
466,466.00,466.00
467,467.00,467.00
468,468.00,468.00
469,469.00,469.00
470,470.00,470.00
471,471.00,471.00
472,472.00,472.00
473,473.00,473.00
474,474.00,474.00
475,475.00,475.00
476,476.00,476.00
477,477.00,477.00
478,478.00,478.00
479,479.00,479.00
480,480.00,480.00
481,481.00,481.00
482,482.00,482.00
483,483.00,483.00
484,484.00,484.00
485,485.00,485.00
486,486.00,486.00
487,487.00,487.00
488,488.00,488.00
489,489.00,489.00
490,490.00,490.00
491,491.00,491.00
492,492.00,492.00
493,493.00,493.00
494,494.00,494.00
495,495.00,495.00
496,496.00,496.00
497,497.00,497.00
498,498.00,498.00
499,499.00,499.00
500,500.00,500.00
501,501.00,501.00
502,502.00,502.00
503,503.00,503.00
504,504.00,504.00
505,505.00,505.00
506,506.00,506.00
507,507.00,507.00
508,508.00,508.00
509,509.00,509.00
510,510.00,510.00
511,511.00,511.00
512,512.00,512.00
513,513.00,513.00
514,514.00,514.00
515,515.00,515.00
516,516.00,516.00
517,517.00,517.00
518,518.00,518.00
519,519.00,519.00
520,520.00,520.00
521,521.00,521.00
522,522.00,522.00
523,523.00,523.00
524,524.00,524.00
525,525.00,525.00
526,526.00,526.00
527,527.00,527.00
528,528.00,528.00
529,529.00,529.00
530,530.00,530.00
531,531.00,531.00
532,532.00,532.00
533,533.00,533.00
534,534.00,534.00
535,535.00,535.00
536,536.00,536.00
537,537.00,537.00
538,538.00,538.00
539,539.00,539.00
540,540.00,540.00
541,541.00,541.00
542,542.00,542.00
543,543.00,543.00
544,544.00,544.00
545,545.00,545.00
546,546.00,546.00
547,547.00,547.00
548,548.00,548.00
549,549.00,549.00
550,550.00,550.00
551,551.00,551.00
552,552.00,552.00
553,553.00,553.00
554,554.00,554.00
555,555.00,555.00
556,556.00,556.00
557,557.00,557.00
558,558.00,558.00
559,559.00,559.00
560,560.00,560.00
561,561.00,561.00
562,562.00,562.00
563,563.00,563.00
564,564.00,564.00
565,565.00,565.00
566,566.00,566.00
567,567.00,567.00
568,568.00,568.00
569,569.00,569.00
570,570.00,570.00
571,571.00,571.00
572,572.00,572.00
573,573.00,573.00
574,574.00,574.00
575,575.00,575.00
576,576.00,576.00
577,577.00,577.00
578,578.00,578.00
579,579.00,579.00
580,580.00,580.00
581,581.00,581.00
582,582.00,582.00
583,583.00,583.00
584,584.00,584.00
585,585.00,585.00
586,586.00,586.00
587,587.00,587.00
588,588.00,588.00
589,589.00,589.00
590,590.00,590.00
591,591.00,591.00
592,592.00,592.00
593,593.00,593.00
594,594.00,594.00
595,595.00,595.00
596,596.00,596.00
597,597.00,597.00
598,598.00,598.00
599,599.00,599.00
600,600.00,600.00
601,601.00,601.00
602,602.00,602.00
603,603.00,603.00
604,604.00,604.00
605,605.00,605.00
606,606.00,606.00
607,607.00,607.00
608,608.00,608.00
609,609.00,609.00
610,610.00,610.00
611,611.00,611.00
612,612.00,612.00
613,613.00,613.00
614,614.00,614.00
615,615.00,615.00
616,616.00,616.00
617,617.00,617.00
618,618.00,618.00
619,619.00,619.00
620,620.00,620.00
621,621.00,621.00
622,622.00,622.00
623,623.00,623.00
624,624.00,624.00
625,625.00,625.00
626,626.00,626.00
627,627.00,627.00
628,628.00,628.00
629,629.00,629.00
630,630.00,630.00
631,631.00,631.00
632,632.00,632.00
633,633.00,633.00
634,634.00,634.00
635,635.00,635.00
636,636.00,636.00
637,637.00,637.00
638,638.00,638.00
639,639.00,639.00
640,640.00,640.00
641,641.00,641.00
642,642.00,642.00
643,643.00,643.00
644,644.00,644.00
645,645.00,645.00
646,646.00,646.00
647,647.00,647.00
648,648.00,648.00
649,649.00,649.00
650,650.00,650.00
651,651.00,651.00
652,652.00,652.00
653,653.00,653.00
654,654.00,654.00
655,655.00,655.00
656,656.00,656.00
657,657.00,657.00
658,658.00,658.00
659,659.00,659.00
660,660.00,660.00
661,661.00,661.00
662,662.00,662.00
663,663.00,663.00
664,664.00,664.00
665,665.00,665.00
666,666.00,666.00
667,667.00,667.00
668,668.00,668.00
669,669.00,669.00
670,670.00,670.00
671,671.00,671.00
672,672.00,672.00
673,673.00,673.00
674,674.00,674.00
675,675.00,675.00
676,676.00,676.00
677,677.00,677.00
678,678.00,678.00
679,679.00,679.00
680,680.00,680.00
681,681.00,681.00
682,682.00,682.00
683,683.00,683.00
684,684.00,684.00
685,685.00,685.00
686,686.00,686.00
687,687.00,687.00
688,688.00,688.00
689,689.00,689.00
690,690.00,690.00
691,691.00,691.00
692,692.00,692.00
693,693.00,693.00
694,694.00,694.00
695,695.00,695.00
696,696.00,696.00
697,697.00,697.00
698,698.00,698.00
699,699.00,699.00
700,700.00,700.00
701,701.00,701.00
702,702.00,702.00
703,703.00,703.00
704,704.00,704.00
705,705.00,705.00
706,706.00,706.00
707,707.00,707.00
708,708.00,708.00
709,709.00,709.00
710,710.00,710.00
711,711.00,711.00
712,712.00,712.00
713,713.00,713.00
714,714.00,714.00
715,715.00,715.00
716,716.00,716.00
717,717.00,717.00
718,718.00,718.00
719,719.00,719.00
720,720.00,720.00
721,721.00,721.00
722,722.00,722.00
723,723.00,723.00
724,724.00,724.00
725,725.00,725.00
726,726.00,726.00
727,727.00,727.00
728,728.00,728.00
729,729.00,729.00
730,730.00,730.00
731,731.00,731.00
732,732.00,732.00
733,733.00,733.00
734,734.00,734.00
735,735.00,735.00
736,736.00,736.00
737,737.00,737.00
738,738.00,738.00
739,739.00,739.00
740,740.00,740.00
741,741.00,741.00
742,742.00,742.00
743,743.00,743.00
744,744.00,744.00
745,745.00,745.00
746,746.00,746.00
747,747.00,747.00
748,748.00,748.00
749,749.00,749.00
750,750.00,750.00
751,751.00,751.00
752,752.00,752.00
753,753.00,753.00
754,754.00,754.00
755,755.00,755.00
756,756.00,756.00
757,757.00,757.00
758,758.00,758.00
759,759.00,759.00
760,760.00,760.00
761,761.00,761.00
762,762.00,762.00
763,763.00,763.00
764,764.00,764.00
765,765.00,765.00
766,766.00,766.00
767,767.00,767.00
768,768.00,768.00
769,769.00,769.00
770,770.00,770.00
771,771.00,771.00
772,772.00,772.00
773,773.00,773.00
774,774.00,774.00
775,775.00,775.00
776,776.00,776.00
777,777.00,777.00
778,778.00,778.00
779,779.00,779.00
780,780.00,780.00
781,781.00,781.00
782,782.00,782.00
783,783.00,783.00
784,784.00,784.00
785,785.00,785.00
786,786.00,786.00
787,787.00,787.00
788,788.00,788.00
789,789.00,789.00
790,790.00,790.00
791,791.00,791.00
792,792.00,792.00
793,793.00,793.00
794,794.00,794.00
795,795.00,795.00
796,796.00,796.00
797,797.00,797.00
798,798.00,798.00
799,799.00,799.00
800,800.00,800.00
801,801.00,801.00
802,802.00,802.00
803,803.00,803.00
804,804.00,804.00
805,805.00,805.00
806,806.00,806.00
807,807.00,807.00
808,808.00,808.00
809,809.00,809.00
810,810.00,810.00
811,811.00,811.00
812,812.00,812.00
813,813.00,813.00
814,814.00,814.00
815,815.00,815.00
816,816.00,816.00
817,817.00,817.00
818,818.00,818.00
819,819.00,819.00
820,820.00,820.00
821,821.00,821.00
822,822.00,822.00
823,823.00,823.00
824,824.00,824.00
825,825.00,825.00
826,826.00,826.00
827,827.00,827.00
828,828.00,828.00
829,829.00,829.00
830,830.00,830.00
831,831.00,831.00
832,832.00,832.00
833,833.00,833.00
834,834.00,834.00
835,835.00,835.00
836,836.00,836.00
837,837.00,837.00
838,838.00,838.00
839,839.00,839.00
840,840.00,840.00
841,841.00,841.00
842,842.00,842.00
843,843.00,843.00
844,844.00,844.00
845,845.00,845.00
846,846.00,846.00
847,847.00,847.00
848,848.00,848.00
849,849.00,849.00
850,850.00,850.00
851,851.00,851.00
852,852.00,852.00
853,853.00,853.00
854,854.00,854.00
855,855.00,855.00
856,856.00,856.00
857,857.00,857.00
858,858.00,858.00
859,859.00,859.00
860,860.00,860.00
861,861.00,861.00
862,862.00,862.00
863,863.00,863.00
864,864.00,864.00
865,865.00,865.00
866,866.00,866.00
867,867.00,867.00
868,868.00,868.00
869,869.00,869.00
870,870.00,870.00
871,871.00,871.00
872,872.00,872.00
873,873.00,873.00
874,874.00,874.00
875,875.00,875.00
876,876.00,876.00
877,877.00,877.00
878,878.00,878.00
879,879.00,879.00
880,880.00,880.00
881,881.00,881.00
882,882.00,882.00
883,883.00,883.00
884,884.00,884.00
885,885.00,885.00
886,886.00,886.00
887,887.00,887.00
888,888.00,888.00
889,889.00,889.00
890,890.00,890.00
891,891.00,891.00
892,892.00,892.00
893,893.00,893.00
894,894.00,894.00
895,895.00,895.00
896,896.00,896.00
897,897.00,897.00
898,898.00,898.00
899,899.00,899.00
900,900.00,900.00
901,901.00,901.00
902,902.00,902.00
903,903.00,903.00
904,904.00,904.00
905,905.00,905.00
906,906.00,906.00
907,907.00,907.00
908,908.00,908.00
909,909.00,909.00
910,910.00,910.00
911,911.00,911.00
912,912.00,912.00
913,913.00,913.00
914,914.00,914.00
915,915.00,915.00
916,916.00,916.00
917,917.00,917.00
918,918.00,918.00
919,919.00,919.00
920,920.00,920.00
921,921.00,921.00
922,922.00,922.00
923,923.00,923.00
924,924.00,924.00
925,925.00,925.00
926,926.00,926.00
927,927.00,927.00
928,928.00,928.00
929,929.00,929.00
930,930.00,930.00
931,931.00,931.00
932,932.00,932.00
933,933.00,933.00
934,934.00,934.00
935,935.00,935.00
936,936.00,936.00
937,937.00,937.00
938,938.00,938.00
939,939.00,939.00
940,940.00,940.00
941,941.00,941.00
942,942.00,942.00
943,943.00,943.00
944,944.00,944.00
945,945.00,945.00
946,946.00,946.00
947,947.00,947.00
948,948.00,948.00
949,949.00,949.00
950,950.00,950.00
951,951.00,951.00
952,952.00,952.00
953,953.00,953.00
954,954.00,954.00
955,955.00,955.00
956,956.00,956.00
957,957.00,957.00
958,958.00,958.00
959,959.00,959.00
960,960.00,960.00
961,961.00,961.00
962,962.00,962.00
963,963.00,963.00
964,964.00,964.00
965,965.00,965.00
966,966.00,966.00
967,967.00,967.00
968,968.00,968.00
969,969.00,969.00
970,970.00,970.00
971,971.00,971.00
972,972.00,972.00
973,973.00,973.00
974,974.00,974.00
975,975.00,975.00
976,976.00,976.00
977,977.00,977.00
978,978.00,978.00
979,979.00,979.00
980,980.00,980.00
981,981.00,981.00
982,982.00,982.00
983,983.00,983.00
984,984.00,984.00
985,985.00,985.00
986,986.00,986.00
987,987.00,987.00
988,988.00,988.00
989,989.00,989.00
990,990.00,990.00
991,991.00,991.00
992,992.00,992.00
993,993.00,993.00
994,994.00,994.00
995,995.00,995.00
996,996.00,996.00
997,997.00,997.00
998,998.00,998.00
999,999.00,999.00
1000,1000.00,1000.00
